Epoch: 5_200, Discriminator_A :: Loss: 0.5, Generator :: Loss: [1.0416615, 0.0, 0.0, 0.044553485, 0.04538177, 0.05424914, 0.08805983]
Epoch: 5_300, Discriminator_A :: Loss: 0.5, Generator :: Loss: [1.1368127, 0.0, 0.0, 0.042232834, 0.057496198, 0.06294267, 0.07657972]
Epoch: 5_400, Discriminator_A :: Loss: 0.5, Generator :: Loss: [1.0076946, 0.0, 0.0, 0.04292908, 0.0413562, 0.07795963, 0.0868821]
Epoch: 5_500, Discriminator_A :: Loss: 0.5, Generator :: Loss: [1.1145577, 0.0, 0.0, 0.06039147, 0.03542903, 0.06382267, 0.09253004]
Epoch: 5_600, Discriminator_A :: Loss: 0.5, Generator :: Loss: [1.16514, 0.0, 0.0, 0.0717071, 0.031163486, 0.07591815, 0.060515955]
Epoch: 5_700, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.9511702, 0.0, 0.0, 0.041523516, 0.04066596, 0.055291213, 0.07398422]
Epoch: 5_800, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.82996076, 0.0, 0.0, 0.034270436, 0.03622146, 0.046670794, 0.078371]
Epoch: 5_900, Discriminator_A :: Loss: 0.5, Generator :: Loss: [1.2191885, 0.0, 0.0, 0.07152924, 0.028292758, 0.12626056, 0.09470794]
Epoch: 6_100, Discriminator_A :: Loss: 0.5, Generator :: Loss: [1.1495072, 0.0, 0.0, 0.05896999, 0.04078296, 0.06743749, 0.08454025]
Epoch: 6_200, Discriminator_A :: Loss: 0.5, Generator :: Loss: [1.0148633, 0.0, 0.0, 0.04652465, 0.038132586, 0.083008334, 0.08528259]
Epoch: 6_300, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.73956954, 0.0, 0.0, 0.033806197, 0.026533868, 0.06999566, 0.066173196]
Epoch: 6_400, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.82088524, 0.0, 0.0, 0.04026643, 0.0296872, 0.07772724, 0.04362172]
Epoch: 6_500, Discriminator_A :: Loss: 0.5, Generator :: Loss: [0.83071226, 0.0, 0.0, 0.03654925, 0.035448484, 0.05007169, 0.060663156]
